timestamp,user_x,user_y,user_z,best_ap_id,ap_x,ap_y,ap_z,distance,sinr_db,sinr_linear,received_power_dbm
2.4000000000000004,445.0,78.0,0.0,ap2,467.0,175.0,0.0,99.46356116689167,31.753407665550597,1497.410129120763,-78.2465923344494
2.5,447.0,78.0,0.0,ap2,467.0,175.0,0.0,99.04039579888602,31.790440410984644,1510.2332967062619,-78.20955958901536
2.6,449.0,78.0,0.0,ap2,467.0,175.0,0.0,98.65596788841515,31.82422052257091,1522.0259331543932,-78.17577947742909
2.7,451.0,78.0,0.0,ap2,467.0,175.0,0.0,98.3107318658548,31.85466917267898,1532.7344446344257,-78.14533082732102
2.8000000000000003,453.0,78.0,0.0,ap2,467.0,175.0,0.0,98.00510190801293,31.881714064347577,1542.3090481407319,-78.11828593565242
2.9000000000000004,455.0,78.0,0.0,ap2,467.0,175.0,0.0,97.73944955850733,31.90528997886716,1550.7043240230028,-78.09471002113284
3.0,457.0,78.0,0.0,ap2,467.0,175.0,0.0,97.51410154434076,31.92533928234181,1557.8797357652493,-78.07466071765819
3.1,459.0,78.0,0.0,ap2,467.0,175.0,0.0,97.32933781753577,31.941812383272804,1563.8001063434758,-78.0581876167272
3.2,461.0,78.0,0.0,ap2,467.0,175.0,0.0,97.18538984847466,31.954668133746168,1568.436041015532,-78.04533186625383
3.3000000000000003,463.0,78.0,0.0,ap2,467.0,175.0,0.0,97.082439194738,31.963874167546393,1571.7642872564165,-78.0361258324536
3.4000000000000004,465.0,78.0,0.0,ap2,467.0,175.0,0.0,97.02061636580135,31.969407169444423,1573.7680237322552,-78.03059283055558
3.5,467.00000000000006,78.0,0.0,ap2,467.0,175.0,0.0,97.0,31.971253070999794,1574.437071675173,-78.0287469290002
